application_uuid,apply_dts,is_night_apply,is_workday_apply,is_worktime_apply,apply_amount,apply_month,register_diffdays,tg_location,login_origin,is_reapply,address_length,mobile_company,mobile_segment,net_age,age,gender,regaud_diffdays,cid_prov_lvl,addr_prov_lvl,mobile_prov_lvl,cid_city_lvl,addr_city_lvl,bank_prov_lvl,bank_city_lvl,mobile_city_lvl,job_type,rela1_lvl,rela2_lvl,rela3_lvl,cidcity_bankcity,addrcity_bankcity,mobile_cardmobile,addrcity_mobilecity,addrcity_compcity,mobilecity_compcity,tid,target
web1282100115639210,-68112479.0,0,1,1,10869,881,-987.0,1,,,14,2,5,,29,1,-86861279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100121044105,-68198879.0,0,1,1,10870,882,-988.0,1,,,14,2,5,,29,1,-86947679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100126473279,-68285279.0,0,1,1,10871,883,-989.0,1,,,14,2,5,,29,1,-87034079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100131915131,-68371679.0,0,1,1,10872,884,-990.0,1,,,14,2,5,,29,1,-87120479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100137317108,-68458079.0,0,1,1,10873,885,-991.0,1,,,14,2,5,,29,1,-87206879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100142766217,-68544479.0,0,1,1,10874,886,-992.0,1,,,14,2,5,,29,1,-87293279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100148156429,-68630879.0,0,1,1,10875,887,-993.0,1,,,14,2,5,,29,1,-87379679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100153570740,-68717279.0,0,1,1,10876,888,-994.0,1,,,14,2,5,,29,1,-87466079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100158982357,-68803679.0,0,1,1,10877,889,-995.0,1,,,14,2,5,,29,1,-87552479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100164342692,-68890079.0,0,1,1,10878,890,-996.0,1,,,14,2,5,,29,1,-87638879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100169753733,-68976479.0,0,1,1,10879,891,-997.0,1,,,14,2,5,,29,1,-87725279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100175148768,-69062879.0,0,1,1,10880,892,-998.0,1,,,14,2,5,,29,1,-87811679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100180512517,-69149279.0,0,1,1,10881,893,-999.0,1,,,14,2,5,,29,1,-87898079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100185923558,-69235679.0,0,1,1,10882,894,-1000.0,1,,,14,2,5,,29,1,-87984479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100191319728,-69322079.0,0,1,1,10883,895,-1001.0,1,,,14,2,5,,29,1,-88070879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100196711122,-69408479.0,0,1,1,10884,896,-1002.0,1,,,14,2,5,,29,1,-88157279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100202117466,-69494879.0,0,1,1,10885,897,-1003.0,1,,,14,2,5,,29,1,-88243679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100207545098,-69581279.0,0,1,1,10886,898,-1004.0,1,,,14,2,5,,29,1,-88330079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100212919287,-69667679.0,0,1,1,10887,899,-1005.0,1,,,14,2,5,,29,1,-88416479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100218345177,-69754079.0,0,1,1,10888,900,-1006.0,1,,,14,2,5,,29,1,-88502879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100223759533,-69840479.0,0,1,1,10889,901,-1007.0,1,,,14,2,5,,29,1,-88589279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100229134278,-69926879.0,0,1,1,10890,902,-1008.0,1,,,14,2,5,,29,1,-88675679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100234568427,-70013279.0,0,1,1,10891,903,-1009.0,1,,,14,2,5,,29,1,-88762079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100239972081,-70099679.0,0,1,1,10892,904,-1010.0,1,,,14,2,5,,29,1,-88848479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100245336050,-70186079.0,0,1,1,10893,905,-1011.0,1,,,14,2,5,,29,1,-88934879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100250731144,-70272479.0,0,1,1,10894,906,-1012.0,1,,,14,2,5,,29,1,-89021279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100256144124,-70358879.0,0,1,1,10895,907,-1013.0,1,,,14,2,5,,29,1,-89107679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100261530630,-70445279.0,0,1,1,10896,908,-1014.0,1,,,14,2,5,,29,1,-89194079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100266916479,-70531679.0,0,1,1,10897,909,-1015.0,1,,,14,2,5,,29,1,-89280479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100272403024,-70618079.0,0,1,1,10898,910,-1016.0,1,,,14,2,5,,29,1,-89366879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100277782883,-70704479.0,0,1,1,10899,911,-1017.0,1,,,15,2,5,,29,1,-89453279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100283178385,-70790879.0,0,1,1,10900,912,-1018.0,1,,,15,2,5,,29,1,-89539679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100288564092,-70877279.0,0,1,1,10901,913,-1019.0,1,,,15,2,5,,29,1,-89626079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100293912070,-70963679.0,0,1,1,10902,914,-1020.0,1,,,15,2,5,,29,1,-89712479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100300189154,-71050079.0,0,1,1,10903,915,-1021.0,1,,,15,2,5,,29,1,-89798879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100305653983,-71136479.0,0,1,1,10904,916,-1022.0,1,,,15,2,5,,29,1,-89885279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100311121793,-71222879.0,0,1,1,10905,917,-1023.0,1,,,15,2,5,,29,1,-89971679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100316550789,-71309279.0,0,1,1,10906,918,-1024.0,1,,,15,2,5,,29,1,-90058079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100321993846,-71395679.0,0,1,1,10907,919,-1025.0,1,,,15,2,5,,29,1,-90144479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100327403468,-71482079.0,0,1,1,10908,920,-1026.0,1,,,15,2,5,,29,1,-90230879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100332810359,-71568479.0,0,1,1,10909,921,-1027.0,1,,,15,2,5,,29,1,-90317279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100338193961,-71654879.0,0,1,1,10910,922,-1028.0,1,,,15,2,5,,29,1,-90403679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100343671938,-71741279.0,0,1,1,10911,923,-1029.0,1,,,15,2,5,,29,1,-90490079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100349065820,-71827679.0,0,1,1,10912,924,-1030.0,1,,,15,2,5,,29,1,-90576479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100354462697,-71914079.0,0,1,1,10913,925,-1031.0,1,,,15,2,5,,29,1,-90662879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100359897000,-72000479.0,0,1,1,10914,926,-1032.0,1,,,15,2,5,,29,1,-90749279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100365306190,-72086879.0,0,1,1,10915,927,-1033.0,1,,,15,2,5,,29,1,-90835679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100370691864,-72173279.0,0,1,1,10916,928,-1034.0,1,,,15,2,5,,29,1,-90922079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100376139624,-72259679.0,0,1,1,10917,929,-1035.0,1,,,15,2,5,,29,1,-91008479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100381602120,-72346079.0,0,1,1,10918,930,-1036.0,1,,,15,2,5,,29,1,-91094879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100386969852,-72432479.0,0,1,1,10919,931,-1037.0,1,,,15,2,5,,29,1,-91181279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100392452442,-72518879.0,0,1,1,10920,932,-1038.0,1,,,15,2,5,,29,1,-91267679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100397876108,-72605279.0,0,1,1,10921,933,-1039.0,1,,,15,2,5,,29,1,-91354079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100403230585,-72691679.0,0,1,1,10922,934,-1040.0,1,,,15,2,5,,29,1,-91440479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100408652464,-72778079.0,0,1,1,10923,935,-1041.0,1,,,15,2,5,,29,1,-91526879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100414072371,-72864479.0,0,1,1,10924,936,-1042.0,1,,,15,2,5,,29,1,-91613279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100419410118,-72950879.0,0,1,1,10925,937,-1043.0,1,,,15,2,5,,29,1,-91699679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100424828212,-73037279.0,0,1,1,10926,938,-1044.0,1,,,15,2,5,,29,1,-91786079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100430260459,-73123679.0,0,1,1,10927,939,-1045.0,1,,,15,2,5,,29,1,-91872479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100435637275,-73210079.0,0,1,1,10928,940,-1046.0,1,,,15,2,5,,29,1,-91958879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100440964659,-73296479.0,0,1,1,10929,941,-1047.0,1,,,15,2,5,,29,1,-92045279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100446353359,-73382879.0,0,1,1,10930,942,-1048.0,1,,,15,2,5,,29,1,-92131679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100451748158,-73469279.0,0,1,1,10931,943,-1049.0,1,,,15,2,5,,29,1,-92218079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100457565523,-73555679.0,0,1,1,10932,944,-1050.0,1,,,15,2,5,,29,1,-92304479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100462913792,-73642079.0,0,1,1,10933,945,-1051.0,1,,,15,2,5,,29,1,-92390879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100468381921,-73728479.0,0,1,1,10934,946,-1052.0,1,,,15,2,5,,29,1,-92477279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100473877893,-73814879.0,0,1,1,10935,947,-1053.0,1,,,15,2,5,,29,1,-92563679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100479268148,-73901279.0,0,1,1,10936,948,-1054.0,1,,,15,2,5,,29,1,-92650079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100484649962,-73987679.0,0,1,1,10937,949,-1055.0,1,,,15,2,5,,29,1,-92736479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100490043076,-74074079.0,0,1,1,10938,950,-1056.0,1,,,15,2,5,,29,1,-92822879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100495417093,-74160479.0,0,1,1,10939,951,-1057.0,1,,,15,2,5,,29,1,-92909279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100500874927,-74246879.0,0,1,1,10940,952,-1058.0,1,,,15,2,5,,29,1,-92995679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100506337406,-74333279.0,0,1,1,10941,953,-1059.0,1,,,15,2,5,,29,1,-93082079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100511770960,-74419679.0,0,1,1,10942,954,-1060.0,1,,,15,2,5,,29,1,-93168479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100517201620,-74506079.0,0,1,1,10943,955,-1061.0,1,,,15,2,5,,29,1,-93254879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100522580097,-74592479.0,0,1,1,10944,956,-1062.0,1,,,15,2,5,,29,1,-93341279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100527984173,-74678879.0,0,1,1,10945,957,-1063.0,1,,,15,2,5,,29,1,-93427679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100533383650,-74765279.0,0,1,1,10946,958,-1064.0,1,,,15,2,5,,29,1,-93514079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100538759774,-74851679.0,0,1,1,10947,959,-1065.0,1,,,15,2,5,,29,1,-93600479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100544127921,-74938079.0,0,1,1,10948,960,-1066.0,1,,,15,2,5,,29,1,-93686879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100549543705,-75024479.0,0,1,1,10949,961,-1067.0,1,,,15,2,5,,29,1,-93773279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100554947469,-75110879.0,0,1,1,10950,962,-1068.0,1,,,15,2,5,,29,1,-93859679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100560336806,-75197279.0,0,1,1,10951,963,-1069.0,1,,,15,2,5,,29,1,-93946079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100565730743,-75283679.0,0,1,1,10952,964,-1070.0,1,,,15,2,5,,29,1,-94032479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100571156743,-75370079.0,0,1,1,10953,965,-1071.0,1,,,15,2,5,,29,1,-94118879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100576523387,-75456479.0,0,1,1,10954,966,-1072.0,1,,,15,2,5,,29,1,-94205279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100582043899,-75542879.0,0,1,1,10955,967,-1073.0,1,,,15,2,5,,29,1,-94291679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100587413855,-75629279.0,0,1,1,10956,968,-1074.0,1,,,15,2,5,,29,1,-94378079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100592905982,-75715679.0,0,1,1,10957,969,-1075.0,1,,,15,2,5,,29,1,-94464479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100598263726,-75802079.0,0,1,1,10958,970,-1076.0,1,,,15,2,5,,29,1,-94550879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100603616628,-75888479.0,0,1,1,10959,971,-1077.0,1,,,15,2,5,,29,1,-94637279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100609078568,-75974879.0,0,1,1,10960,972,-1078.0,1,,,15,2,5,,29,1,-94723679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100614497734,-76061279.0,0,1,1,10961,973,-1079.0,1,,,15,2,5,,29,1,-94810079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100619873778,-76147679.0,0,1,1,10962,974,-1080.0,1,,,15,2,5,,29,1,-94896479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100625256063,-76234079.0,0,1,1,10963,975,-1081.0,1,,,15,2,5,,29,1,-94982879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100630630754,-76320479.0,0,1,1,10964,976,-1082.0,1,,,15,2,5,,29,1,-95069279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100636005600,-76406879.0,0,1,1,10965,977,-1083.0,1,,,15,2,5,,29,1,-95155679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100641398613,-76493279.0,0,1,1,10966,978,-1084.0,1,,,15,2,5,,29,1,-95242079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100646827637,-76579679.0,0,1,1,10967,979,-1085.0,1,,,15,2,5,,29,1,-95328479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100652247771,-76666079.0,0,1,1,10968,980,-1086.0,1,,,15,2,5,,29,1,-95414879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100657625395,-76752479.0,0,1,1,10969,981,-1087.0,1,,,15,2,5,,29,1,-95501279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100663035733,-76838879.0,0,1,1,10970,982,-1088.0,1,,,15,2,5,,29,1,-95587679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1284857032248502,-46682525.0,0,1,1,10621,633,-739.0,1,,,14,2,5,,29,1,-65431325.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282096126463989,-6926731.0,0,1,0,10161,173,-279.0,1,,,14,2,5,,26,1,-25675531.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1297003029310088,-6926379.0,0,1,0,10161,173,-279.0,1,,,14,2,5,,26,1,-25675179.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1297062469193230,-6926320.0,0,1,0,10161,173,-279.0,1,,,14,2,5,,26,1,-25675120.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1348544501751411,,0,1,1,,,,5,,,,2,5,,26,1,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1348864588368363,,0,1,1,,,,5,,,,2,5,,26,1,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1348918313802235,,0,1,1,,,,5,,,,2,5,,26,1,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1349551726734233,,0,1,1,,,,5,,,,2,1,,39,1,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1349623481151896,,0,1,1,,,,5,,,,2,1,,39,1,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1350135607282502,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1352006034661785,,0,1,1,,,,5,,,,2,1,,37,1,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1361616861665880,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1365617598377347,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1366791379558157,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1366870205233317,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1367682056626839,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1369850499122643,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1370401521204148,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
web1370443807793936,,0,1,1,,,,5,,,,2,5,,25,0,,6,6,6,6,6,6,5,6,1,5,5,4,0,0,0,0,0,0,,0
